bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1632899,1300504,2023-04-13,House,"Read 3rd time RV#182",147,0,2,1,150
1632904,1297960,2023-04-06,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1632904,1297961,2023-04-06,Senate,"Read 2nd time & passed to engrossment",19,12,0,0,31
1632904,1297962,2023-04-06,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1632904,1297963,2023-04-06,Senate,"Read 3rd time",19,12,0,0,31
1632906,1313113,2023-04-27,House,"Read 2nd time RV#663",116,26,1,7,150
1632906,1314090,2023-04-28,House,"Read 3rd time RV#709",118,26,2,4,150
1632912,1314033,2023-04-28,House,"Amended RV#745",121,17,2,10,150
1632912,1315239,2023-05-01,House,"Read 3rd time RV#760",120,23,1,6,150
1632913,1307814,2023-04-21,House,"Read 3rd time RV#395",134,5,2,9,150
1632916,1309361,2023-04-25,House,"Read 3rd time RV#464",139,9,1,1,150
1632917,1320790,2023-05-09,House,"Read 3rd time RV#1315",99,38,2,10,149
1632921,1304733,2023-04-19,House,"Read 2nd time RV#338",143,0,1,6,150
1632921,1306341,2023-04-20,House,"Read 3rd time RV#369",143,2,1,4,150
1632921,1330688,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1632921,1330689,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1632921,1333424,2023-05-25,House,"House concurs in Senate amendment(s) RV#2089",127,3,1,18,149
1632928,1316455,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1632928,1327678,2023-05-17,Senate,"Three day rule suspended",29,2,0,0,31
1632928,1327679,2023-05-17,Senate,"Read 3rd time",29,2,0,0,31
1632929,1314709,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1632929,1329575,2023-05-18,Senate,"Three day rule suspended",31,0,0,0,31
1632929,1329576,2023-05-18,Senate,"Read 3rd time",31,0,0,0,31
1632934,1301429,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1632942,1297540,2023-04-11,House,"Read 3rd time RV#131",142,0,1,7,150
1632942,1325469,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1632942,1325470,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1632943,1314271,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1632944,1302041,2023-04-17,House,"Read 2nd time RV#225",113,25,1,11,150
1632944,1303182,2023-04-18,House,"Read 3rd time RV#251",121,25,1,3,150
1632950,1312712,2023-04-27,House,"Amended RV#651",122,20,2,6,150
1632950,1313895,2023-04-28,House,"Read 3rd time RV#686",106,41,1,2,150
1632951,1306148,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1632951,1312610,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1632951,1312611,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1632952,1292580,2023-04-04,House,"Read 3rd time RV#78",142,2,1,5,150
1632952,1332400,2023-05-22,Senate,"Three day rule suspended",0,1,0,0,1
1632952,1332401,2023-05-22,Senate,"Read 3rd time",0,1,0,0,1
1632958,1294952,2023-04-06,House,"Read 3rd time RV#104",147,0,1,2,150
1632958,1326508,2023-05-16,Senate,"Three day rule suspended",31,0,0,0,31
1632958,1326509,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1632960,1298584,2023-04-12,House,"Read 3rd time RV#158",143,0,2,5,150
1632960,1326381,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1632960,1326382,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1632961,1317639,2023-05-03,House,"Read 3rd time RV#919",89,54,1,6,150
1632964,1313921,2023-04-28,House,"Adopted RV#673",147,0,2,1,150
1632968,1300044,2023-04-13,House,"Read 2nd time RV#196",130,18,1,1,150
1632968,1301653,2023-04-14,House,"Read 3rd time RV#210",110,34,1,5,150
1632968,1334893,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1632968,1334894,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1632970,1309481,2023-04-25,House,"Adopted RV#485",144,2,1,3,150
1632971,1293115,2023-04-04,House,"Read 3rd time RV#79",147,0,1,2,150
1632971,1317796,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1632971,1317797,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1632975,1316929,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1632980,1283329,2023-03-23,Senate,"Motion fails",26,5,0,0,31
1632980,1283330,2023-03-23,Senate,"Three day rule suspended",26,5,0,0,31
1632980,1283331,2023-03-23,Senate,"Read 3rd time",26,5,0,0,31
1632980,1284253,2023-03-23,Senate,"Motion fails",26,5,0,0,31
1632980,1284254,2023-03-23,Senate,"Three day rule suspended",26,5,0,0,31
1632980,1284255,2023-03-23,Senate,"Read 3rd time",26,5,0,0,31
1632980,1319521,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1632980,1323748,2023-05-11,Senate,"Senate concurs in House amendment(s)",25,5,0,1,31
1632980,1324070,2023-05-11,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1632984,1314143,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1632987,1306931,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1632987,1306932,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1632987,1329728,2023-05-22,House,"Read 3rd time RV#1925",144,0,1,4,149
1632989,1289188,2023-03-30,House,"Read 3rd time RV#72",145,1,1,3,150
1632989,1325639,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1632989,1325640,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1632991,1317159,2023-05-02,House,"Amended RV#897",87,51,1,11,150
1632991,1317696,2023-05-03,House,"Read 3rd time RV#946",105,38,1,6,150
1632992,1316721,2023-05-02,House,"Adopted RV#884",104,39,1,6,150
1633000,1299910,2023-04-13,House,"Read 3rd time RV#183",147,0,2,1,150
1633000,1326525,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1633000,1326526,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1633001,1317570,2023-05-03,House,"Read 3rd time RV#917",92,51,1,6,150
1633003,1306961,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1633003,1306962,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1633003,1330363,2023-05-23,House,"Failed to pass RV#1986",61,74,2,12,149
1633003,1331852,2023-05-24,House,"Vote reconsidered RV#2040",122,17,1,9,149
1633005,1288905,2023-03-30,House,"Read 3rd time RV#70",144,0,1,5,150
1633005,1326769,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1633005,1326770,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1633009,1301406,2023-04-14,House,"Read 3rd time RV#206",141,1,1,7,150
1633009,1322954,2023-05-10,Senate,"Three day rule suspended",26,4,0,1,31
1633009,1322955,2023-05-10,Senate,"Read 3rd time",26,4,0,1,31
1633009,1324808,2023-05-15,House,"House concurs in Senate amendment(s) RV#1704",142,0,1,6,149
1633011,1324152,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1633011,1330562,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1633011,1330563,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1633012,1324492,2023-05-11,House,"Adopted RV#1543",110,27,2,10,149
1633014,1319684,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1633015,1311128,2023-04-26,House,"Amended RV#533",149,0,1,0,150
1633015,1322991,2023-05-10,Senate,"Three day rule suspended",31,0,0,0,31
1633015,1322992,2023-05-10,Senate,"Read 3rd time",31,0,0,0,31
1633021,1302774,2023-04-17,Senate,"Three day rule suspended",31,0,0,0,31
1633021,1302775,2023-04-17,Senate,"Read 3rd time",31,0,0,0,31
1633021,1318473,2023-05-04,House,"Read 3rd time RV#991",109,36,1,4,150
1633022,1318375,2023-05-04,House,"Read 3rd time RV#1003",146,0,1,3,150
1633022,1329552,2023-05-18,Senate,"Three day rule suspended",0,1,0,0,1
1633022,1329553,2023-05-18,Senate,"Read 3rd time",0,1,0,0,1
1633026,1316258,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1633031,1316685,2023-05-02,House,"Read 2nd time RV#899",141,0,1,8,150
1633031,1317459,2023-05-03,House,"Read 3rd time RV#948",148,0,1,1,150
1633039,1317229,2023-05-02,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1633039,1317230,2023-05-02,Senate,"Read 2nd time & passed to engrossment",19,12,0,0,31
1633039,1317872,2023-05-03,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1633039,1317873,2023-05-03,Senate,"Read 3rd time",19,12,0,0,31
1633040,1316620,2023-05-02,House,"Read 3rd time RV#836",134,11,1,4,150
1633043,1309356,2023-04-25,House,"Read 3rd time RV#446",145,2,2,1,150
1633043,1334374,2023-05-26,House,"House concurs in Senate amendment(s) RV#2168",136,6,1,6,149
1633043,1334941,2023-05-24,Senate,"Three day rule suspended",0,1,0,1,2
1633043,1334942,2023-05-24,Senate,"Read 3rd time",0,1,0,1,2
1633043,1345325,2023-05-24,Senate,"Three day rule suspended",0,1,0,1,2
1633043,1345326,2023-05-24,Senate,"Read 3rd time",0,1,0,1,2
1633049,1321199,2023-05-09,House,"Failed to pass to engrossment RV#1390",65,73,1,10,149
1633055,1312428,2023-04-27,House,"Adopted RV#650",147,0,2,1,150
1633057,1312457,2023-04-27,House,"Amended RV#654",132,11,2,5,150
1633057,1314286,2023-04-28,House,"Read 3rd time RV#696",124,24,1,1,150
1633059,1322732,2023-05-10,House,"Amended RV#1461",75,63,1,10,149
1633059,1323412,2023-05-11,House,"Amended RV#1502",116,30,1,2,149
1633060,1303709,2023-04-18,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1633060,1303710,2023-04-18,Senate,"Read 2nd time & passed to engrossment",19,12,0,0,31
1633060,1306091,2023-04-19,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1633060,1306092,2023-04-19,Senate,"Read 3rd time",19,12,0,0,31
1633062,1298709,2023-04-12,House,"Read 3rd time RV#152",144,1,2,3,150
1633064,1304213,2023-04-18,House,"Failed to pass to engrossment RV#297",61,84,1,4,150
1633077,1306180,2023-04-20,House,"Read 3rd time RV#371",117,29,1,3,150
1633082,1306060,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1633082,1323038,2023-05-10,Senate,"Three day rule suspended",31,0,0,0,31
1633082,1323039,2023-05-10,Senate,"Read 3rd time",31,0,0,0,31
1633083,1301415,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1633089,1286553,2023-03-28,Senate,"Rules suspended-Regular order of business",22,8,0,1,31
1633089,1286554,2023-03-28,Senate,"Vote recorded in Journal",24,6,0,1,31
1633089,1286555,2023-03-28,Senate,"Three day rule suspended",22,8,0,1,31
1633089,1286556,2023-03-28,Senate,"Read 3rd time",31,0,0,0,31
1633092,1303597,2023-04-18,House,"Read 3rd time RV#229",106,41,1,2,150
1633101,1314293,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1633101,1329396,2023-05-18,Senate,"Three day rule suspended",31,0,0,0,31
1633101,1329397,2023-05-18,Senate,"Read 3rd time",31,0,0,0,31
1633102,1323057,2023-05-10,House,"Failed to pass to engrossment RV#1463",65,81,1,2,149
1633103,1323031,2023-05-10,House,"Read 2nd time RV#1458",102,37,1,9,149
1633103,1323230,2023-05-11,House,"Read 3rd time RV#1498",94,52,1,2,149
1633104,1270778,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1633107,1306107,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1633107,1326409,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1633107,1326410,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1633108,1322589,2023-05-10,House,"Read 3rd time RV#1436",87,56,1,5,149
1633115,1306293,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1633122,1301433,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1633126,1315512,2023-05-01,House,"Amended RV#783",109,34,1,6,150
1633126,1316200,2023-05-02,House,"Read 3rd time RV#866",107,34,2,7,150
1633126,1326495,2023-05-16,Senate,"Rules suspended-Regular order of business",22,9,0,0,31
1633126,1326496,2023-05-16,Senate,"Read 2nd time & passed to 3rd reading",22,9,0,0,31
1633126,1326497,2023-05-16,Senate,"Three day rule suspended",25,6,0,0,31
1633126,1326498,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1633126,1334614,2023-05-28,House,"House adopts conference committee report RV#2222",113,25,2,9,149
1633126,1343340,2023-05-28,Senate,"Senate adopts conference committee report",23,8,0,0,31
1633137,1301650,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1633137,1326374,2023-05-16,Senate,"Three day rule suspended",31,0,0,0,31
1633137,1326375,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1633142,1320819,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1633149,1316309,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1633151,1302170,2023-04-17,House,"Read 2nd time RV#224",131,9,1,9,150
1633151,1303505,2023-04-18,House,"Read 3rd time RV#248",137,11,1,1,150
1633153,1323933,2023-05-11,House,"Amended RV#1562",83,51,1,14,149
1633153,1324100,2023-05-12,House,"Read 3rd time RV#1610",88,51,2,8,149
1633155,1318361,2023-05-04,House,"Read 2nd time RV#1048",112,31,1,6,150
1633155,1319231,2023-05-05,House,"Read 3rd time RV#1081",118,24,2,6,150
1633155,1332183,2023-05-22,Senate,"Three day rule suspended",31,0,0,0,31
1633155,1332184,2023-05-22,Senate,"Read 3rd time",31,0,0,0,31
1633155,1334597,2023-05-28,House,"House adopts conference committee report RV#2215",125,15,2,7,149
1633155,1343295,2023-05-28,Senate,"Senate adopts conference committee report",31,0,0,0,31
1633157,1292161,2023-04-04,House,"Read 2nd time RV#84",142,3,1,4,150
1633157,1293825,2023-04-05,House,"Read 3rd time RV#89",145,1,2,2,150
1633157,1331048,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1633157,1331049,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1633157,1333107,2023-05-25,House,"House concurs in Senate amendment(s) RV#2090",135,2,1,11,149
1633163,1297228,2023-04-11,House,"Read 3rd time RV#129",143,0,1,6,150
1633163,1312772,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1633163,1312773,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1633165,1319626,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1633169,1296609,2023-04-10,House,"Read 2nd time RV#123",135,7,1,7,150
1633169,1297400,2023-04-11,House,"Read 3rd time RV#136",143,2,1,4,150
1633170,1309706,2023-04-25,House,"Read 2nd time RV#493",140,6,1,3,150
1633170,1316238,2023-05-02,House,"Laid out as postponed business RV#882",134,10,2,4,150
1633183,1301426,2023-04-14,House,"Read 3rd time RV#203",140,2,1,7,150
1633184,1308571,2023-04-24,House,"Amended RV#437",146,0,1,3,150
1633184,1309491,2023-04-25,House,"Read 3rd time RV#467",146,0,1,3,150
1633185,1324113,2023-05-12,House,"Read 3rd time RV#1589",98,38,2,11,149
1633192,1298658,2023-04-12,House,"Read 3rd time RV#157",146,0,2,2,150
1633192,1334748,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1633192,1334749,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1633198,1298644,2023-04-12,House,"Amended RV#160",143,1,2,4,150
1633199,1291449,2023-04-03,Senate,"Three day rule suspended",31,0,0,0,31
1633199,1291450,2023-04-03,Senate,"Read 3rd time",31,0,0,0,31
1633199,1329245,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1633201,1320816,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1633201,1331106,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1633201,1331107,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1633204,1305985,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1633206,1305984,2023-04-20,House,"Read 3rd time RV#355",140,4,1,5,150
1633212,1315578,2023-05-01,House,"Read 2nd time RV#782",77,65,1,7,150
1633212,1316205,2023-05-02,House,"Read 3rd time RV#865",101,45,1,3,150
1633218,1324106,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1633219,1312608,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1633219,1312609,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1633219,1320830,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1633228,1288882,2023-03-29,Senate,"Rules suspended-Regular order of business",24,7,0,0,31
1633228,1288883,2023-03-29,Senate,"Read 2nd time & passed to engrossment",24,7,0,0,31
1633228,1288884,2023-03-29,Senate,"Three day rule suspended",26,5,0,0,31
1633228,1288885,2023-03-29,Senate,"Read 3rd time",24,7,0,0,31
1633233,1317523,2023-05-03,House,"Read 3rd time RV#920",141,1,1,7,150
1633233,1329448,2023-05-18,Senate,"Three day rule suspended",31,0,0,0,31
1633233,1329449,2023-05-18,Senate,"Read 3rd time",0,1,0,0,1
1633237,1300723,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1633237,1300724,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1633237,1325447,2023-05-16,House,"Read 3rd time RV#1722",142,0,1,6,149
1633238,1315413,2023-05-01,House,"Read 3rd time RV#753",84,59,1,6,150
1633240,1312325,2023-04-27,House,"Read 3rd time RV#614",120,29,1,0,150
1633243,1314128,2023-04-28,House,"Read 3rd time RV#712",131,15,2,2,150
1633244,1319604,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1633246,1295038,2023-04-06,House,"Read 3rd time RV#100",135,13,1,1,150
1633246,1329477,2023-05-18,Senate,"Three day rule suspended",0,1,0,0,1
1633246,1329478,2023-05-18,Senate,"Read 3rd time",31,0,0,0,31
1633254,1280527,2023-03-21,Senate,"Three day rule suspended",31,0,0,0,31
1633254,1280528,2023-03-21,Senate,"Read 3rd time",31,0,0,0,31
1633254,1306113,2023-04-20,House,"Read 2nd time RV#377",145,0,1,4,150
1633254,1307347,2023-04-21,House,"Read 3rd time RV#416",140,0,1,9,150
1633254,1315618,2023-05-01,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1633255,1320346,2023-05-08,House,"Amended RV#1291",79,58,1,12,150
1633255,1321018,2023-05-09,House,"Read 3rd time RV#1350",94,41,2,12,149
1633257,1302677,2023-04-17,Senate,Adopted,31,0,0,0,31
1633257,1326606,2023-05-17,House,"Adopted RV#1782",144,0,1,4,149
1633259,1309740,2023-04-25,House,"Read 3rd time RV#476",146,0,1,3,150
1633260,1320054,2023-05-08,House,"Read 2nd time RV#1284",136,0,1,13,150
1633260,1321060,2023-05-09,House,"Read 3rd time RV#1337",138,1,2,8,149
1633260,1334118,2023-05-23,Senate,"Three day rule suspended",31,0,0,0,31
1633260,1334119,2023-05-23,Senate,"Read 3rd time",31,0,0,0,31
1633263,1304474,2023-04-18,House,"Read 2nd time RV#298",147,0,1,2,150
1633263,1304812,2023-04-19,House,"Read 3rd time RV#321",145,0,1,4,150
1633265,1316054,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1633265,1323753,2023-05-11,Senate,"Three day rule suspended",26,3,1,1,31
1633265,1323754,2023-05-11,Senate,"Read 3rd time",26,3,1,1,31
1633265,1324533,2023-05-11,Senate,"Three day rule suspended",27,3,0,1,31
1633265,1324725,2023-05-15,House,"House concurs in Senate amendment(s) RV#1708",104,39,1,5,149
1633272,1298657,2023-04-12,House,"Statement of Leg. Intent Recorded in Journal RV#169",141,3,1,5,150
1633272,1300252,2023-04-13,House,"Read 3rd time RV#185",143,5,2,0,150
1633272,1324623,2023-05-12,Senate,"Three day rule suspended",0,1,0,1,2
1633272,1324624,2023-05-12,Senate,"Read 3rd time",0,1,0,1,2
1633272,1325144,2023-05-12,Senate,"Three day rule suspended",0,1,0,1,2
1633272,1325145,2023-05-12,Senate,"Read 3rd time",0,1,0,1,2
1633273,1309767,2023-04-25,House,"Read 3rd time RV#477",145,2,1,2,150
1633273,1334883,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1633273,1334884,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1633275,1315809,2023-05-01,House,"Amended RV#784",94,42,1,13,150
1633275,1316497,2023-05-02,House,"Amended RV#873",86,57,1,6,150
1633277,1312622,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1633277,1312623,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1633277,1330162,2023-05-22,House,"Amended RV#1963",127,17,1,4,149
1633277,1330758,2023-05-23,House,"Failed to pass RV#1989",59,78,2,10,149
1633287,1319644,2023-05-06,House,"Read 3rd time RV#1207",99,38,1,12,150
1633308,1293025,2023-04-04,Senate,"Three day rule suspended",31,0,0,0,31
1633308,1293026,2023-04-04,Senate,"Read 3rd time",31,0,0,0,31
1633308,1314042,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1633313,1304152,2023-04-18,House,"Adopted RV#293",115,30,2,3,150
1633313,1304526,2023-04-19,House,"Failed of adoption RV#302",71,73,1,5,150
1633314,1304662,2023-04-19,House,"1-Slawson RV#339",146,0,1,3,150
1633314,1306223,2023-04-20,House,"Read 3rd time RV#370",146,0,1,3,150
1633314,1329745,2023-05-19,Senate,"Three day rule suspended",31,0,0,0,31
1633314,1329746,2023-05-19,Senate,"Read 3rd time",31,0,0,0,31
1633314,1331770,2023-05-24,House,"House concurs in Senate amendment(s) RV#2066",142,2,1,4,149
1633356,1318660,2023-05-04,House,"Read 3rd time RV#1038",144,1,1,4,150
1633357,1308762,2023-04-24,House,"Amended RV#440",125,19,1,5,150
1633357,1309648,2023-04-25,House,"Read 3rd time RV#475",141,5,1,3,150
1633357,1326377,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1633357,1326378,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1633357,1329283,2023-05-19,House,"House concurs in Senate amendment(s) RV#1876",133,8,2,6,149
